Time_s,IR,Red,BPM,SpO2,Movement
16.481,108943,143013,81.2852213314482,85.2202410599609,0.011035048222646
16.521,108909,142970,82.0268720254224,85.0018854639486,0.014404296875
16.561,108877,142948,82.7995149608242,84.8096571044456,0.0104496750776527
16.601,108858,142953,82.1842630143493,84.6558629317652,0.0173563208859143
16.641,108873,142955,81.0691481711574,84.5328031701122,0.0173957690696519
16.681,108880,142988,80.72835030344,84.4343369904891,0.00546460675917954
16.721,108909,143007,81.8153328877534,84.3555506545355,0.0105518470629757
16.761,108916,143003,82.8631646042575,84.2925164250645,0.0121728035764823
16.801,108923,143001,82.6747657009448,84.2420879624127,0.00544274824453319
16.841,108925,142997,83.9273976431333,84.2017327904486,0.00406330980886065
16.881,108918,142986,83.8249234252742,84.169450553873,0.00538217961060757
16.921,108915,142983,85.2012557731473,84.1436164219934,0.0156421567183998
16.961,108917,142993,85.5491445098327,84.1229451319918,0.0335122472666026
17.001,108925,143004,84.3698784633805,84.1064093087308,0.0203766031395169
17.041,108935,143012,84.7031341984959,84.0931763926813,0.0087004539459011
17.081,108934,142988,85.1084974790695,84.0825753545074,0.00529284262418916
17.121,108899,142953,86.0892132949404,84.0740891976039,0.00456092326471421
17.161,108859,142938,86.0575125930924,84.0673064108324,0.00526461392891793
17.201,108863,142953,87.4664141989012,84.2279460591158,0.0063944340106
17.241,108885,142966,85.9042406585931,84.1839663994182,0.0101075398166428
17.281,108892,142984,85.6180939209047,83.7861112019104,0.00912837846476558
17.321,108911,142998,85.7346984621638,83.5243328569324,0.00391387195846714
17.361,108929,143014,84.6442543225674,83.3149006066374,0.00214232528989065
17.401,108936,143016,84.1620005288527,83.1473339386725,0.00376641812024939
17.441,108930,143011,83.4499055431015,83.0132456345952,0.00736074874593815
17.481,108920,143007,84.2529874367006,82.9059489641519,0.009521484375
17.521,108920,143015,83.5755279375044,82.8201044423631,0.0126671111045633
17.561,108935,143025,84.6040841637264,82.8682100873075,0.0147214974918763
17.601,108935,143027,84.4805971041203,83.1827942933137,0.0271742882909988
17.641,108943,143022,83.6308542722576,83.4508861666921,0.00680972933641668
17.681,108938,142988,84.4336407750092,84.3119644642065,0.00542629657492502
17.721,108891,142933,75.0116972967024,85.0008139601862,0.0032845761833676
17.761,108867,142930,78.0056500787436,85.5518880117775,0.0050390057227906
17.801,108873,142940,79.4215983600728,85.9927415244684,0.00794114060902861
17.841,108883,142953,78.5661193610566,86.3454179429596,0.00557261338403971
17.881,108897,142978,78.865609214702,86.6275774063189,0.00404861424603931
17.921,108929,142982,80.0946016837197,86.8533018854183,0.0048028114191665
17.961,108935,142998,78.9896788511755,87.0338808559034,0.00289900929859324
18.001,108936,143001,80.203215085025,87.3131460574371,0.0015049838874436
18.041,108929,143002,78.9293652754877,87.6353785480661,0.00720111386901984
18.081,108926,142992,80.3612785424786,87.2301131234848,0.0144559290459838
18.121,108930,143001,79.3583188612572,86.9058963527442,0.0209719496899456
18.161,108927,143004,80.6050773773367,86.6465166516668,0.0148845713619885
18.201,108939,143013,81.2106970220025,86.4390063502303,0.0226011461152991
18.241,108931,143014,80.0020280652346,86.2729986130646,0.00948384990212648
18.281,108927,142984,81.60019137414,86.140196548718,0.00267442655031819
18.321,108883,142950,80.465861570121,86.033967865494,0.00119603991346835
18.361,108852,142937,81.5231450603115,86.1080780588589,0.00491323530212356
18.401,108868,142952,82.2048071683779,86.5399370158797,0.00272957516784642
18.441,108893,142970,81.9189599246245,86.9682120465046,0.00214232528989065
18.481,108909,142986,83.1679717264967,87.3108229915499,0.00452813403100376
18.521,108920,143005,81.5967715190301,87.5849005355568,0.0023920798269367
18.561,108942,143012,80.8633600979996,87.8041510651132,0.00432618289713607
18.601,108940,143005,82.26606835577,87.9795412853187,0.00254890295627699
18.641,108938,143003,80.4995226938839,88.1198417632305,0.00670831624220414
18.681,108937,143017,81.617724795907,88.2320748113037,0.012907167859264
18.721,108944,143014,82.3622032221043,88.3218503579316,0.0156421567183998
18.761,108954,143014,80.9258724889226,88.8116780141829,0.0124296113880448
18.801,108950,143024,81.2369432265994,89.2035377468364,0.0172235976801341
18.841,108956,143035,80.7895877034533,89.5177429468857,0.0059901582746022
18.881,108944,143011,81.7485571342476,89.7691041201622,0.00282613205634527
18.921,108917,142985,80.8579154416556,89.9701964231542,0.00409254263042974
18.961,108877,142950,82.0243475083778,90.1310840945328,0.00789597735781066
19.001,108891,142986,80.7515737170106,90.2598033874836,0.00172633491500622
19.041,108897,142994,82.13674913323,90.3627849670407,0.00332067151092174
19.081,108908,143005,83.0876342990716,90.4451656702881,0.00696549932504253
19.121,108919,143020,81.7774962320826,90.5110688372359,0.00860054441103932
19.161,108955,143061,80.7065603488616,89.6116808770706,0.105783346541349
19.203,108937,143050,81.2565915200853,88.8921748392521,0.0702717981152579
19.243,108951,143029,79.7415406915019,88.3165641865795,0.0254726552017041
19.283,108943,143015,81.1680655852885,87.8560724363671,0.116472223007461
19.323,108938,143005,82.0981714954473,87.4876727181459,0.0698045823022256
19.363,108903,142991,82.3463717640662,87.1929664677698,0.0275846496298691
19.403,108885,142980,81.3915956348802,86.9572194898716,0.06956122962909
19.443,108895,142992,81.8902931252873,86.7686374466611,0.0745308987591222
19.483,108875,142977,83.1266845837615,86.6177918521607,0.0507959197936398
19.523,108866,142962,83.9181806540435,86.497137488531,0.0596867658160527
19.563,108854,142962,83.8809074583752,86.4006423409867,0.0385757639128819
19.603,108872,142998,84.6624388481643,86.3234711915309,0.0645700030772324
19.643,108873,143002,85.4078009375697,86.2617472081964,0.0935708559594891
19.683,108891,143027,85.2856734346652,86.212389371436,0.0586029045582935
19.723,108912,143032,83.7336317650962,86.1729039789398,0.0205673081362376
19.763,108931,143018,83.4368315618154,86.1413077707686,0.046033943299477
19.803,108927,142998,83.4565297313379,86.1160222223834,0.0302123406920141
19.843,108921,142991,83.3097346040842,86.0957905286618,0.0123574714207459
19.883,108886,142974,78.6878495589164,86.0796176229863,0.0225271823719185
19.923,108889,142982,78.7960616439354,86.066694339212,0.0119952329067756
19.963,108865,142993,78.7049051600812,86.0563891027676,0.0157011085847788
20.003,108877,143010,77.8801752488638,86.0481755986231,0.034892470164523
20.043,108888,143016,77.4089249913296,86.0416315346571,0.0327712753728473
20.083,108891,143015,78.3209517814709,86.0364231069332,0.0106446432405233
20.123,108874,142998,77.4805289068223,86.0322955503731,0.0264281521767608
20.163,108863,142977,76.88316951532,86.0290249614172,0.0166248830920246
20.203,108869,143018,76.0385390579035,86.0264380056218,0.00651905757950131
20.243,108882,143015,75.5250367889469,86.024384795506,0.0155197412844852
20.283,108908,143027,76.7290196496943,86.0227558223115,0.018564322128516
20.323,108900,143004,76.0779147815219,86.0214568350595,0.0193241584426806
20.363,108906,142999,76.6840542894894,86.020420984203,0.0173734832760324
20.403,108898,142979,77.8425304576453,86.019594820523,0.0177703519385526
20.443,108884,142983,79.9868090551618,86.0189494592346,0.0161465388318227
20.483,108865,142986,79.541335993379,86.0184598046812,0.0275110846634209
20.523,108876,143006,80.8554452445415,86.0180931385443,0.0183121744068351
20.563,108895,143011,80.0267721165118,86.017812528166,0.0147316160561969
20.603,108907,143022,80.6419289957589,86.0176029423305,0.0203136150347502
20.643,108912,143034,79.9381914240166,86.0174516921769,0.00668160751142774
20.683,108933,143008,81.2620593636781,86.0173303081599,0.0117034812638739
20.723,108892,142989,80.3015492995348,86.0172603002584,0.0126694636184855
20.763,108892,142985,79.8716572829564,86.0172266651252,0.0154909102336087
20.803,108894,142987,81.277074011278,86.2735146448789,0.0102043772187531
20.843,108892,142965,80.8893539134679,86.4785450505293,0.0105348872121052
20.883,108889,142990,80.0171767366674,86.6425815412042,0.0136675146506625
20.923,108903,142979,78.8582087958904,86.7738078602402,0.0137349445107766
20.963,108901,143002,78.295598283029,86.8788126300377,0.0090858369462541
21.003,108900,143015,77.9994318830963,86.9628427468753,0.00559396447138164
21.043,108897,143007,79.5616442216777,87.0300907400892,0.0071637698980084
21.083,108916,143006,79.9973208742382,87.0838979367518,0.011680540736236
21.123,108922,143043,80.2617985658615,87.1269671937985,0.0170374475804374
21.163,108925,143048,81.1280345505223,87.1614449764703,0.0109183006713857
21.203,108948,143059,80.5839473520272,87.189038659503,0.00787708291254965
21.243,108962,143059,81.2663905484068,87.4587626089466,0.00939544990473333
21.283,108941,143003,81.0268867917715,87.6745322378219,0.00563642401397226
21.323,108888,142951,76.1689373689048,87.847155133195,0.00544274824453319
21.363,108861,142946,77.4435454213167,87.985263279184,0.00995004095327873
21.403,108849,142936,78.5798157685632,88.1760124778873,0.013311822148648
21.443,108864,142948,76.7825310111784,88.3286123222246,0.0245151714917572
21.483,108864,142979,78.7126168589244,88.4507104444742,0.0271182983839099
21.523,108898,143020,77.5917920322149,88.5484077177711,0.0216612041140809
21.563,108907,143007,76.394660307316,88.6265729274555,0.0219495864134038
21.603,108918,143024,75.7707954073361,88.6891219599929,0.0133453616881997
21.643,108924,143026,76.0226939099729,88.7391774675397,0.0106642234706258
21.683,108928,143022,77.2075843943245,88.779234326425,0.011446004072003
21.723,108942,143039,76.2078836126668,88.8112857953317,0.0325183948398473
21.763,108958,143038,77.2551874974885,88.8369291471482,0.0210740173726187
21.803,108957,143027,76.0106506753474,88.8574473401465,0.0133498272602464
21.843,108950,142982,77.0011780741429,88.8738456169842,0.0118452240924885
21.883,108890,142930,78.9468558280261,88.6847754032406,0.0136566076864717
21.923,108850,142904,77.0462260221436,87.6574064042044,0.0183625563442127
21.963,108827,142929,78.4812954242145,87.6976780683957,0.0148464802690535
22.003,108848,142966,78.7233340340762,87.7299174353025,0.00968287696047458
22.043,108873,142989,79.9297689464948,87.7557197819481,0.00396681562726365
22.083,108902,142997,80.9726362030922,87.7763602064236,0.0100008296622383
22.123,108922,143037,80.6402540146488,87.7928780939877,0.0130951350897499
22.163,108946,143037,81.8269450070933,87.8060848846891,0.0156878162367357
22.203,108951,143054,81.3915084635824,87.8730600294642,0.00795613805507828
22.243,108944,143051,82.5815384605225,87.9266368499826,0.0128028423848895
22.283,108955,143034,80.80238361286,87.9694982048235,0.015049838874436
22.323,108960,143020,80.1170933268011,88.0037803202214,0.0211008695667304
22.363,108956,143011,81.1731615913661,88.0311989181135,0.0171455565098432
22.403,108943,142993,80.6296460229201,88.0531134720465,0.0062291752061392
22.443,108935,142995,80.408613221046,88.0706247380825,0.0070968954364007
22.483,108886,142979,80.8098926460667,88.0846332754258,0.00100661758437931
22.523,108859,142964,79.2898855536585,88.0958433273769,0.00207160189800746
22.563,108857,142976,79.3814015765177,88.1048217546949,0.00272957516784642
22.603,108885,142993,78.1527360745706,88.112000591942,0.00641304957840024
22.643,108911,143031,79.1203762502734,88.1177363359297,0.0048152057918252
22.683,108933,143053,79.0109354615661,88.1223137535601,0.00214232528989065
22.723,108939,143061,77.7208430227908,88.069552565228,0.00442157477448116
22.763,108962,143056,77.8211444467022,88.0273266419748,0.00394421250522547
22.803,108952,143032,77.6961492985431,87.9935403721357,0.00332067151092174
22.843,108936,143003,76.627857301018,87.9665085782828,0.00732014860867429
22.883,108926,143004,76.1223609476967,87.944885764981,0.00794114060902861
22.923,108918,142991,75.1190748668477,87.9275773201902,0.0145135390114276
22.963,108919,143008,75.3991100904626,87.9137251073923,0.0137847599741144
23.003,108917,143010,76.1142207350637,87.9026224425627,0.0142754432676208
23.043,108932,143029,76.2503676988423,87.893718626015,0.0111077277012474
23.083,108926,143003,77.3495754801057,87.8865699448689,0.0038135984745638
23.123,108884,142993,76.2473755967348,87.880845780985,0.00496152378732949
23.163,108878,142998,75.6301601238844,87.8762643097733,0.00900677087192222
23.203,108903,143021,75.0894893153975,87.8725956601027,0.0137414524213577
23.243,108909,143030,76.257653351655,87.8696442289544,0.00917721978965454
23.283,108932,143035,76.5857639486694,87.8672644821371,0.0031074028470112
23.323,108939,143034,77.5391103747724,87.8653469512373,0.00294996239589711
23.363,108940,143013,77.8314896930103,87.8637951928243,0.00540428311063932
23.403,108917,142995,78.8130489307682,87.8625462709933,0.00109183006713857
23.443,108910,142987,78.280340428745,87.8615439729964,0.00277290446572279
23.483,108902,142995,78.523101538943,87.8607373938092,0.004638671875
23.523,108910,143013,79.9375212689556,87.8600790561335,0.00566279956286289
23.563,108907,143017,80.8681873125988,87.8595402825278,0.0136740546532622
23.603,108937,143030,79.967058240021,87.8590945347417,0.022175173491925
23.643,108937,143056,79.080289192936,87.8587357398707,0.00883640677287786
23.683,108937,143041,79.1416163349075,87.8584381808366,0.00810458626596574
23.723,108914,143011,82.6505228635259,87.858211521311,0.00491929728506101
23.763,108884,143018,80.2094958989442,87.8580462902842,0.00550806356087816
23.803,108887,143013,81.7328378071263,87.8579281894706,0.00375849714803239
23.843,108903,143007,82.5860448928802,87.8578370429153,0.00584919362827683
23.883,108915,142990,82.2226432267654,87.857762006896,0.00625781524315249
23.923,108901,142994,81.3530328905372,87.8576971877891,0.00354634742342137
23.963,108912,142977,82.2794659836524,87.8576397024881,0.00471513865132519
24.003,108913,143003,82.6791768753421,87.8575877015793,0.00552966389302057
24.043,108913,143009,82.3816740757683,87.8575367009451,0.00533211173531288
24.083,108916,143009,81.4287807076048,87.8574865501544,0.00542629657492502
24.123,108916,143027,82.6083613115261,87.8574549862162,0.00675259603805631
24.163,108928,143054,83.5089259247476,87.8574310070746,0.0110727934281724
24.203,108933,143051,82.0868198023215,87.8574087660688,0.014003545312207
24.243,108938,143059,83.7275715253383,87.8573963233556,0.0219400800182236
24.283,108957,143064,81.8326496542045,87.7727695660415,0.0102014562577032
24.323,108946,143028,82.0988299326412,87.7050758151432,0.00494949583318196
24.363,108895,142970,85.8052131930838,87.6509248874298,0.00389096129162823
24.403,108886,142949,83.9133673813929,87.6075917602452,0.00772040444377046
24.443,108869,142935,84.7732560331017,87.5729139386602,0.0141937908728014
24.483,108872,142968,85.1694633463488,87.5451756244388,0.012412816229381
24.523,108887,142993,84.2900779347542,87.5229782462186,0.00163774510070785
24.563,108909,143006,83.9811900337427,87.5052085327102,0.0019067992372819
24.603,108916,143024,82.9169755885671,87.4909949140093,0.000732421875
24.643,108926,143028,81.9078631028013,87.4796213182042,0.00739709834352691
24.683,108919,143037,83.0982641392488,87.4705297353791,0.0038135984745638
24.723,108926,143034,82.3395354836533,87.4632625424861,0.00539876571960351
24.763,108929,143059,82.5626138766503,87.4574641809333,0.00700815434297233
24.803,108938,143045,83.8986378920148,87.4528393028724,0.0122119130863279
24.843,108940,143043,83.9988740489112,87.4491553130444,0.00708428619557955
24.883,108952,143017,83.7661583364261,87.4462215639672,0.00741319650912548
24.923,108943,142996,84.2384653561835,87.4438730733569,0.0085727782549216
24.963,108902,142936,84.6009381553826,88.1471540984465,0.00372664490294769
25.003,108858,142939,83.642308159831,88.2087214352016,0.00535998496096195
25.043,108848,142951,84.799844482985,88.2579693578263,0.00111879289427633
25.083,108848,142979,84.5337989131515,88.297376745348,0.00398181309333498
25.123,108872,142989,84.3333815136393,88.3289151004992,0.00604956625652533
25.163,108891,143005,85.0198555217372,88.3541492355032,0.00100661758437931
25.203,108914,143037,84.9975172542338,88.3743532014247,0.00245358291531272
25.243,108924,143041,84.2127910354678,88.3905252754346,0.00440130770930663
25.283,108921,143044,83.1588893300178,88.4034721323904,0.00394421250522547
25.323,108916,143040,83.8085159582518,88.4138522985152,0.00417901434780852
25.363,108919,143022,84.2510500280479,88.4221785672907,0.00440807375128608
25.403,108910,142997,83.4653534523205,88.4288579778867,0.00600506536926213
25.443,108912,143004,83.7551238377532,88.4342220046233,0.0145525016023694
25.483,108907,142992,83.6426409198095,88.4385266123899,0.0184079440880315
25.523,108919,143011,83.1387197732904,88.4419658062076,0.0116088803007507
25.563,108920,142996,83.0902479600817,88.4446980932758,0.00568381187833145
25.603,108892,142967,83.9470538826965,88.4468621354279,0.00357146944295112
25.643,108857,142974,85.1980338874674,88.4486004123789,0.00874487045340445
25.683,108853,142989,84.0462723353305,88.4500045758226,0.00635234952698129
25.723,108881,143025,85.1339568826865,88.45114387539,0.0059049739367421
25.763,108900,143045,83.7749243629677,88.4520692739178,0.00542629657492502
25.803,108913,143044,82.7103844737853,88.2551778166314,0.00294996239589711
25.843,108914,143038,82.9902414069468,88.0976878273725,0.00372664490294769
25.883,108919,143034,83.2206207614763,87.9717179447516,0.00163774510070785
25.923,108916,142997,82.3565897891005,87.870944580725,0.00311697884150481
25.963,108894,142981,84.1445629919573,87.790334809902,0.00459347844780927
26.003,108900,142976,84.2121201639813,87.7258440697967,0.00282613205634527
26.043,108896,142982,83.6149454497437,87.6742513016285,0.00100661758437931
26.083,108893,142996,83.7776989110666,87.6329846379281,0.0110727934281724
26.123,108909,143014,84.3523937912076,87.5999851233966,0.0182795962376317
26.163,108920,143016,84.4630366493151,87.5735754480269,0.00866613249477483
26.203,108914,143024,84.3956052611525,87.5524388878928,0.00694836399939341
26.243,108883,142984,85.2193033473816,87.5355251876593,0.00409254263042974
26.283,108852,142994,85.5261522484476,87.5220103344857,0.00730792458354285
26.323,108854,143001,84.817950700625,87.5112268217379,0.00384473040723233
26.363,108882,143001,85.9768350712047,87.5026173626676,0.00628158219251397
26.403,108888,142976,86.1603711635967,87.495742765899,0.00916422088824388
26.443,108902,142984,86.2768364194183,87.490246694438,0.00520197161930237
26.483,108888,142973,84.7557103107883,87.4858560105407,0.001708984375
26.523,108892,142952,86.1993898164361,87.482331079188,0.00279431717340322
26.563,108890,142974,84.7381283825976,87.4795058528577,0.00230321804981851
26.603,108880,142985,85.7379033977168,87.477247104118,0.00298011611712249
26.643,108886,142992,85.0546816472916,87.4754521167574,0.00677902508638419
26.683,108890,143009,84.9892414824618,87.4740222290746,0.00987487715632651
26.723,108906,143025,85.9340854269753,87.472888563253,0.0133565228189355
26.763,108913,143027,84.5943870673581,87.471988809106,0.00618114692440047
26.803,108918,143043,85.2412818640373,87.4712608597265,0.00524192152187107
26.843,108929,143031,86.435876671907,87.4706630961173,0.00713041106763195
26.883,108891,142991,86.4576420176252,87.4701847847224,0.00214232528989065
26.923,108856,142936,84.9781546043812,87.469811868993,0.0410047244164498
26.963,108853,142934,85.9801993880637,87.4345819658104,0.0569627742677858
27.003,108858,142918,85.0730164604846,86.847478397649,0.0443752030918685
27.043,108862,142952,85.8643223963134,86.3778030374884,0.020181143122981
27.083,108868,142977,85.2820503564508,86.0020754627035,0.0153109460158937
27.123,108890,142999,85.5308412444196,85.7015047320344,0.0655175373681681
27.163,108907,143006,84.6595711922837,85.4610438387422,0.0377092562961204
27.203,108899,143003,86.1261054535914,85.2686690615743,0.0213772966366872
27.243,108890,143006,85.3817903577001,85.1147746202329,0.015178008830439
27.283,108882,143009,84.232052799722,84.9916701122691,0.0320503736024884
27.323,108898,143020,83.2039077628963,84.8310628078176,0.0429305860791564
27.363,108909,143011,84.0067732333591,84.7025919679491,0.0259168814091101
27.403,108907,143017,85.2035524196296,84.5998301360194,0.0158935359362889
27.443,108916,142987,84.2700613337566,84.5176200079673,0.0398884242310257
27.483,108920,142968,85.1676437517879,84.4518357694585,0.0156269072322317
27.523,108915,142967,84.3137717103616,84.3991810827253,0.0151976313452011
27.563,108888,142950,82.1571193011595,84.3570362845979,0.0320503736024884
27.603,108865,142938,82.9033473353326,84.3233155907225,0.0301876698996618
27.643,108838,142944,82.5532100486146,84.7491832653188,0.0355432194098172
27.683,108851,142978,84.0902786576354,85.0898984159448,0.0345930983457036
27.723,108862,142994,83.0349830838299,85.3624843381925,0.026073944433248
27.763,108880,143014,83.4993748104528,85.5805705851907,0.0399093387277713
27.803,108895,143032,83.630335834204,86.2226481473796,0.0443039564497166
27.843,108908,143023,83.9136830113157,86.7363169865811,0.00988995561549272
27.883,108896,143008,83.9921554046852,87.1472609489938,0.00738096506730028
27.923,108894,142977,83.2769107543418,87.1124492177141,0.0299617348456687
27.963,108892,142974,82.4305861987166,86.3761049697867,0.00884988718769134
28.003,108898,142963,83.4429590452797,85.7870453418282,0.013343128341738
28.043,108912,142970,81.852343351509,85.3157781242361,0.0277601954658289
28.083,108909,142976,83.1714816020938,84.9387374066343,0.0207361497730333
28.123,108906,142994,82.619272195592,84.6370749257663,0.0143067239492027
28.163,108911,143004,83.6935313075963,84.3957272340639,0.00648238185905847
28.203,108915,143014,84.8096274699968,84.2026380712673,0.00684465125433408
28.243,108914,143010,84.1531446992628,84.0481535388847,0.0181995332637089
28.283,108898,142998,82.0894779599287,83.9245615816189,0.021990281559424
28.323,108859,142992,83.5906178799393,83.8257023990945,0.0188415833804441
28.363,108860,142982,83.7225158480032,83.7466226500594,0.00689237998705718
28.403,108856,142985,83.631904682728,83.6833812110994,0.0223358652568021
28.443,108876,142970,83.8270257078011,83.6327966890962,0.00922257166383013
28.483,108897,142982,83.1936807679242,83.5923279455919,0.0155389322665718
28.523,108910,142969,84.1068169061221,83.5599397780005,0.0125512977871357
28.563,108908,142966,83.3943770811792,83.5340143030108,0.0217079322275116
28.603,108902,142986,84.6914454458074,83.5132805911618,0.0266762038898601
28.643,108893,142996,83.8473942655222,83.4967071599987,0.0226866945065935
28.683,108891,143005,84.8851476445267,83.4834417417827,0.0150597368293859
28.723,108909,143017,85.5330860188863,83.4728071407451,0.0184144189190753
28.763,108906,143039,83.9094966019141,83.4642902530347,0.0227876208780821
28.803,108912,143043,84.0217971857601,83.4993102970147,0.0337356056317551
28.843,108928,143046,85.5051174966846,83.4436331357854,0.0370136834179247
28.883,108923,143036,84.8295728486015,83.3990845967082,0.0216309144856804
28.923,108912,142995,83.0791186892757,83.3634310750727,0.0207576968154297
28.963,108870,142954,84.036490495348,83.3349168353274,0.0110080081226519
29.003,108860,142943,84.9878314870699,83.3121087193518,0.0154678067006418
29.043,108875,142948,85.5304606059621,83.2938646062871,0.0113255991257258
29.083,108874,142976,85.3862342498815,83.2792805965049,0.0101575410462474
29.123,108880,142999,86.0766768200115,83.2676232803766,0.0183007786444435
29.163,108895,143008,86.5783352396529,83.2583035308108,0.0232370066277966
29.203,108893,143013,86.1969705137223,83.2508637262013,0.0213102742484394
29.243,108883,143026,87.2978849423361,83.2449329304067,0.0093700395812478
29.283,108879,142999,86.9661206492387,83.2401982749254,0.0199180449749718
29.323,108882,143016,88.3155118798784,83.2364019778194,0.0238446787882003
29.363,108886,143009,88.8055346670292,83.2333481734748,0.0267007707034544
29.403,108888,142996,87.4366590468633,83.2308987828398,0.0273698954242998
29.443,108902,142988,86.9802281849054,83.2289361240072,0.0263275979552449
29.483,108900,142967,86.0994058072407,83.227358913102,0.0142378157342025
29.523,108881,142932,86.5368158836982,83.2260814682774,0.0142231559215132
29.563,108853,142919,85.1761975945201,83.2250684883893,0.00939544990473333
29.603,108840,142932,85.4808955687092,83.2242697638573,0.00631942339137929
29.643,108842,142939,86.9572414790861,83.2236327062271,0.0165332060091182
29.683,108852,142960,87.069485941199,83.2231292932148,0.0131926328965882
29.723,108867,142983,88.0181890499566,83.222728634014,0.00608884956706051
29.763,108876,143021,87.6730101000479,83.2224255506735,0.0135602481220692
29.803,108879,143001,87.0394072230292,83.2221922742567,0.00440807375128608
29.843,108877,143017,86.2795691856249,83.2220193737028,0.00442830985039479
29.883,108877,143013,87.9485088372093,83.1623979505102,0.0117720346203527
29.923,108876,143001,88.302196153169,83.1147156107276,0.0111157738650705
29.963,108880,142978,89.4226212965721,83.0765749631051,0.0241810166297156
30.003,108888,142990,89.5311031022054,83.046067447444,0.044600957554002
30.043,108894,142965,88.4351269484523,83.0639674908322,0.0154600978505738
30.083,108895,142980,88.0872036737689,83.0782799437909,0.0181339136764745
30.123,108897,142963,86.9509693849311,83.0897041560425,0.02400785111121
30.163,108866,142946,85.9807810101141,83.0988329037894,0.0198551031360815
30.203,108834,142937,85.72979790392,83.3347839547017,0.00740515180083159
30.243,108837,142945,84.9396038181899,83.5235558804779,0.00670387217663378
30.283,108846,142970,85.7674828387602,83.6745837312536,0.0105008853357454
30.323,108849,142979,86.8153461199462,83.7954123243799,0.00861439392791863
30.363,108861,142994,86.0091319494231,83.8920858915254,0.00718454051248152
30.403,108870,142982,84.9428189081784,83.9694352610644,0.00612788105371637
30.443,108877,142982,86.1816829509079,84.0313168374621,0.00396681562726365
30.483,108866,142954,85.8232782258517,84.0808375590523,0.00382919607943314
30.523,108873,142952,86.4137126604009,84.1204757795168,0.00712204694619864
30.563,108878,142939,86.794341160439,84.1521961020424,0.00764281046996998
30.603,108880,142962,86.3938781421752,84.1775830138697,0.013194891715695
30.643,108888,142982,86.9426134232554,84.1978990743283,0.0287360879160379
30.683,108891,142975,87.1994865373745,84.2141336503985,0.010412533257879
30.723,108892,142996,87.1548401473852,84.227104344788,0.0131224166507585
30.763,108893,143001,86.2060530889619,84.2374649430802,0.0110647160093991
30.803,108870,142956,86.5196178133445,84.2457321817321,0.00722590263034607
30.843,108828,142956,87.2538931929881,84.5610056913788,0.0107283069056249
30.883,108819,142957,86.7898767064631,85.2125133458761,0.0059251274899959
30.923,108844,142942,87.574470739897,85.7337204026573,0.00758016342590821
30.963,108846,142956,87.9201424640804,86.1507032080718,0.00748919025887596
31.003,108854,142943,89.1194995411944,86.4842971688773,0.00438774432510045
31.043,108872,142939,88.1330655138965,86.75117647844,0.00185931960592381
31.083,108872,142940,87.8328522863478,86.9646891231127,0.0039366492911614
31.123,108868,142944,87.6358822260703,87.1355081555396,0.00379793681301368
31.163,108871,142952,86.3160797273405,87.2721649990166,0.00613760014159011
31.203,108869,142951,87.1431606278693,87.3814913533994,0.00259525044256217
31.243,108876,142968,87.2187220403995,87.4689545659332,0.00584409629081339
31.283,108877,142986,86.7565303257525,87.5389351743766,0.0113728659168478
31.323,108882,143006,86.6419461507819,87.5949315051259,0.0161686725486313
31.363,108900,143001,86.5992341378966,87.6397102629955,0.0155734164392745
31.403,108896,143008,86.0765702212419,87.6755245835345,0.00745728727993226
31.443,108896,142992,85.4205603968356,87.7041574529261,0.0237105674651933
31.483,108875,142937,86.9239053261061,87.7270508120793,0.0177081912165904
31.523,108831,142916,85.4488715076954,87.6405802366284,0.0155963635289887
31.563,108826,142925,87.1178723435668,87.5714314869463,0.0155139793606614
31.603,108831,142943,86.6933001580774,87.51614513248,0.0226485666861506
31.643,108861,142962,87.4447513647751,87.4719285198305,0.0163136365940314
31.683,108866,142983,86.6541645791697,87.43656461446,0.0269993482440415
31.723,108882,143004,85.3474387898772,87.4082780114184,0.0130860285969311
31.763,108890,142998,86.1373690468582,87.3856512159965,0.0433835898476891
31.803,108885,142999,85.6060295607176,87.3675445883385,0.0169462437881624
31.843,108884,142992,86.180700768536,87.3530533395038,0.0174778089151323
31.883,108885,143018,87.0846862904057,87.4892552990162,0.00719697410790219
31.923,108887,142992,85.5773664207187,87.4879948852654,0.0167035727373997
31.963,108906,142989,86.2010540328663,87.1764074314272,0.00963659880663601
32.003,108907,142983,86.3687289477964,86.9818333028338,0.00732421875
32.043,108909,142973,86.3599962603068,86.93192134877,0.0164355787887762
32.083,108916,142980,86.2041723652595,87.2278059627123,0.0287174139697903
32.123,108920,142984,87.6451385335626,87.6354929060453,0.0274601231070341
32.163,108909,142969,86.2720276019742,87.9616164785754,0.00470248053814898
32.203,108865,142951,87.298390518787,88.2225086183953,0.00407063769544264
32.243,108847,142941,87.4556822333491,88.4312179060139,0.021161514506233
32.283,108860,142955,85.9322451847199,88.7866608830182,0.0215743521583158
32.323,108873,142979,86.7819473589888,89.0710108491169,0.0113361198889101
32.363,108889,142993,87.6683850026244,89.2984790946223,0.00778957819020694
32.403,108896,143002,87.0494480338897,89.4804463571476,0.00415756503074375
32.443,108894,143003,86.9558522281186,89.6260198469194,0.0071637698980084
32.483,108909,143007,85.76689257958,89.7424822116127,0.0059901582746022
32.523,108902,142984,86.3846305013732,89.8356573395558,0.00426373271400707
